file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04222,「それはそうでしょう…\w…\wそうか、\wあいつ等\nそれで…\w…\w斯衛に恨みを持っていたのか…\w…\w」,「那当然……是吗，那群家伙因此……对斯卫怀恨在心吗……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04223,沙霧大尉と言えば、\w君側の奸を取り除くと言ってクーデターを起こした、\wあの人しかいない…\w…\w。,说到沙雾上尉，就只有那个宣称要清除君侧之奸而发动政变的人了……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04224,多くの政治家を粛清した後、\w斯衛軍に鎮圧されて…\w…\wそのまま行方不明になっていた筈だ。,很多政治家被肃清后，被斯卫军镇压……然后应该就下落不明了。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04225,それがフランスに落ち延びていたのか…\w…\w。,原来是逃到法国去了吗……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04226,かたや国外逃亡、\wかたや政治の空白を理由に鎮圧後に政権を乗っ取り、\w実権を掌握した。…\w…\w敵対して当然だよな。,一方逃亡国外，一方以政治空白为由在镇压后夺取政权，掌握了实权。……成为敌人也是理所当然的吧。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04227,「その後沙霧大尉らは行方不明だったが、\wこの度の作戦でフランスにいることが明らかになったというわけだ」,「其后沙雾上尉等人一直下落不明，但在此次作战中得知他们在法国。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04228,「だがフランス軍の解体は進んでいるが、\w沙霧大尉らの行方が再び不明になっている」,「但法军解体虽在推进，沙雾上尉等人的行踪却再次不明了。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04229,あの状況で逃げ落ちたというのか…\w…\w？,竟能在那情况下逃脱……？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04230,どこに逃げたって無駄だろうに…\w…\w。,逃到哪里都没用吧……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04231,「現在でも沙霧の帝国軍に対する影響力は大きい…\w…\w。とすれば、\wシアトル駐留軍の指揮官に駒木がふさわしいかどうかという話になり、\w議論が割れているんだ」,「如今沙雾对帝国军的影响力依然很大……。这样的话，就出现了关于驹木是否适合担任西雅图驻军指挥官的议论，意见分歧。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04232,そういうことか。大尉も随分と狼狽えていたし、\wボイスレコーダーでそれが明らかになれば、\w不安視されるのも仕方ない。,这样啊。上尉也相当狼狈，要是录音中那点暴露了，会遭人质疑也是无可奈何。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04233,駒木大尉は声が掛かれば、\w沙霧大尉に賛同する可能性があると見られているのか…\w…\w。,驹木上尉被认为只要一声招呼，就有可能赞同沙雾上尉吗……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04234,「仮に駒木が外れるとなれば、\w後任が誰になるかが問題だが、\w私が知る限り、\w次はもう上層部の息がかかった人材しかいない」,「假如驹木被排除，继任者是谁就成了问题，据我所知，接下来就只有受上层恩惠的人选了。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04235,「帝国軍の上層部は、\w斯衛政府と繋がっているため、\wこれを許すと、\w帝国軍は実質斯衛軍の配下に落ちる」,「帝国军的上层与斯卫政府有联系，若容忍此事，帝国军就会实质上沦为斯卫军的部下。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04236,「今のところ、\w駒木のままで進む可能性が高いが、\w状況が一転した場合には――龍浪、\w貴様を臨時の指揮官に推すつもりだ」,「目前，驹木留任的可能性较高，但一旦情况转变——龙浪，我打算推荐你为临时指挥官。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04237,「俺ですか…\w…\w！？」,「我吗……！？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04238,嘘だろ…\w…\w！？　大体、\w俺なんて戦時特級で中尉に上がったようなもんなんだぞ！？,骗人的吧……！？再说，我不过是个战时特例才升到中尉的而已啊！？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04239,小隊ひとつまとめるのに四苦八苦してる俺なんかより、\wもっと人材がいるだろうが…\w…\w！,比起连一个小队都带不好的我，应该有更合适的人才吧……！
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04240,「理由はわかるな？」,「你知道理由吧？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04241,…\w…\w理由。そうか、\wそう言われてようやくわかった。,理由。原来如此，这么一说我终于明白了。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04242,俺には英雄というレッテルが貼られている…\w…\w。,我被贴上了英雄的标签……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04243,神宮司少佐から駒木大尉へ変わって、\wまだ日が浅い。,从神宫司少佐换为驹木上尉，时日尚浅。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04244,こんな時に、\wまた戦術機部隊のトップが変更したことが判明したら住人は動揺するかもしれない。だったら――,这种时候，如果再发现战术机部队的最高负责人变更，居民可能会动摇。那么——
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04245,「…\w…\wはい。自分の器では無理だとは言えない状況だということですよね？」,「……是的。意思是现在我不能说“自己能力不够”吧？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04246,その人事異動を皆が期待できる嘘で塗り固める必要があるってことか…\w…\w。,需要用大家都能期待的谎言来粉饰这次人事异动吗……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04247,シアトル防衛のエースが軍の実働部隊の隊長を務める。,由西雅图防御战的王牌担任实战部队的队长。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04248,冷静に考えれば、\wこれほど住人の気持ちを明るくするものはないのかもしれない。,冷静想想，恐怕再也没有比这更能让居民安心的了。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04249,その実態が、\w皆に支えられなければ何もできない男だったとしても――,即使实际上，他是个没有众人支撑就什么都做不了的男人——
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04250,「そのとおりだ。そうした動きが想定されていることから、\w貴様と我々の情報を均等にしておきたかった」,「正是如此。因为预料到会有这样的动向，所以想让你和我掌握相同的情报。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04251,「…\w…\w理解できたとは思うが、\w場合によって我々は斯衛と衝突する可能性すらある」,「……我想你已经理解了，但根据情况，我们甚至可能与斯卫发生冲突。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04252,「無論、\wそれを望むわけではないし、\wそうならないようにと努めているところではある。…\w…\wだが――」,「当然，我们并不希望那样，也在尽量避免。……但是——」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04253,「…\w…\wわかっています」,「……我明白。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04254,「…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04255,「自分の言葉は覚えています。甘ちゃんと言われるかもしれませんが、\w悠陽殿下の理想こそが一番貴重だと、\w自分は思っています」,「我记得自己说过的话。也许会被说成是天真，但我认为悠阳殿下的理想才是最宝贵的。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04256,「この話を聞いて、\w特に何かをする必要はない。貴様の立場で動向を注視しておいてくれ」,「听好了——不用特别做什么。你只需从你的立场关注动向即可。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04257,「は…\w…\w了解しました」,「是……明白了。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月09日_03：呼び出し.egpack,tda03_t04258,「ちなみに…\w…\w神宮司少佐は軍内部はもちろん、\w市民にも顔が利き世論を操作できる。殿下は不自由なお立場と言えど、\w帝国軍の最高司令官という肩書きはそのままだ」,「顺便说一句……神宫司少佐不仅在军内，在市民中也吃得开，能操纵舆论。殿下虽说处境不自由，但帝国军最高司令官的称号还在。」
